epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6041349256492584,0.1788957303014355,0.5433028526888549,0.8251563251563251,0.1984732824427481,0.02065423638950891
1,0.5570162805204236,0.04174615233074455,0.5374974276273305,0.8285233285233286,0.1984732824427481,0.014312189974367107
2,0.5430698695589095,0.030581840237160183,0.5565921329814969,0.8330928330928331,0.1450381679389313,0.17359394215417046
3,0.5376732376370388,0.03295719903369391,0.5351001167570362,0.8388648388648389,0.1450381679389313,0.06525784510166477
4,0.5309331379691313,0.010985008290632816,0.5539427003787674,0.8405483405483406,0.13740458015267176,0.19425717943156037
5,0.5259072306041562,0.005313191018057127,0.5147604442962254,0.8359788359788359,0.17557251908396945,0.03288391384985725
6,0.5179227706644866,0.005249971433426544,0.517011409838691,0.8417508417508417,0.15267175572519084,0.07871428813842189
7,0.5228832657268729,0.004679899071363953,0.5010269518571956,0.8405483405483405,0.16030534351145037,0.07558177820165136
8,0.5130268019832178,0.0033964031793172187,0.505431842144209,0.8379028379028379,0.1450381679389313,0.025409487600416968
9,0.5138354285825951,0.0030814668578604777,0.505581397819155,0.8347763347763348,0.16030534351145037,0.05379363148338126
10,0.5044310390019089,0.0036835316923690686,0.5039974860562623,0.8393458393458393,0.16030534351145037,0.033395174280687
11,0.5079109043664254,0.003036592558761213,0.5120670814778059,0.8393458393458393,0.13740458015267176,0.011820668928264748
12,0.5032851120245442,0.002572643777771435,0.49850128625185436,0.8436748436748436,0.13740458015267176,0.012212400107808013
13,0.49904503668664246,0.0028334164422351826,0.5204703125334879,0.8369408369408369,0.1984732824427481,0.003615481891839957
14,0.5003923548852907,0.0020466350374528097,0.49738361976528894,0.841029341029341,0.13740458015267176,0.004300225913108731
15,0.48817744205581415,0.0024693768612788322,0.5108595542780315,0.8417508417508417,0.13740458015267176,0.002195271135721967
16,0.4916709834493501,0.0037609298200545717,0.5256176526082381,0.8386243386243386,0.1297709923664122,0.0013078035992696412
17,0.48543470011519435,0.002398539845478595,0.5665299556865037,0.8379028379028379,0.22900763358778625,0.002520827132295853
18,0.48998429020692347,0.0028539390086360084,0.5387856633836077,0.8415103415103415,0.1297709923664122,0.0017390740465595856
19,0.4865135873078407,0.0036667065970117877,0.49320260554779577,0.8405483405483405,0.1450381679389313,0.0015056263537675796
20,0.487007582957825,0.002340730739539803,0.49564976262227267,0.8376623376623376,0.13740458015267176,0.001320363810495429
21,0.48286625839648917,0.001687369194056355,0.5017489219894846,0.8335738335738336,0.1297709923664122,0.0020801479014424065
22,0.48491535794348006,0.002506563264226119,0.5023667249288267,0.8376623376623377,0.1297709923664122,0.0012955907903038914
23,0.48199138134606323,0.0017377204627665194,0.5004997260242928,0.8379028379028379,0.1297709923664122,0.001696484515107195
24,0.48543048397953,0.001619956557747474,0.4996558582509747,0.8376623376623377,0.13740458015267176,0.0012540858163565436
25,0.4793003144744928,0.001417880803837057,0.511899322271347,0.8395863395863395,0.1297709923664122,0.0013207452882033283
26,0.4773192766416683,0.0021950133159549345,0.48305255129137115,0.8448773448773449,0.13740458015267176,0.0010784609132995766
27,0.47255830520696557,0.0014604435127376235,0.5161796939054518,0.8357383357383358,0.13740458015267176,0.0011118330395907584
28,0.4792464346474923,0.0016782523073314306,0.48832142682930896,0.8441558441558441,0.15267175572519084,0.0012288369261398637
29,0.47817323521505134,0.0017164701573208223,0.4916183650493622,0.8441558441558441,0.1297709923664122,0.001104800591601538
30,0.4663958983512109,0.0017506378359659388,0.489042840727413,0.8443963443963444,0.1297709923664122,0.000879206240179043
31,0.4727050034554859,0.0012942495863538961,0.48329963085760597,0.8460798460798461,0.1297709923664122,0.0009677483996280642
32,0.46995530903488214,0.0023071499803746236,0.5368539506697473,0.8492063492063492,0.1297709923664122,0.0010555002375766689
33,0.46510912286357187,0.0023078935979777993,0.5074172439693495,0.8453583453583454,0.1297709923664122,0.000848561939519016
34,0.4665710451302308,0.0013562941348522436,0.4957638452298769,0.8427128427128426,0.13740458015267176,0.0007272983268666471
35,0.462310594993733,0.0009933652409931705,0.4972256666603889,0.8525733525733525,0.1297709923664122,0.0017664510936193083
36,0.4657739761393615,0.001540697084708407,0.49943062651703374,0.8465608465608466,0.1450381679389313,0.0014754323590625605
37,0.47217737599630627,0.0013053727659205528,0.49162920353976824,0.8381433381433382,0.15267175572519084,0.000889464471500466
