epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6035301097286179,0.13632351982601443,0.545418372454722,0.8512676056338028,0.24793388429752067,0.008010854632863083
1,0.5529582676816076,0.006164644562875324,0.5206396303886225,0.8554929577464789,0.256198347107438,0.0032591568758280195
2,0.5368202224131976,0.0032698697091035774,0.5195190208263634,0.8611267605633802,0.256198347107438,0.003031276480808531
3,0.531888553433204,0.0023207538461984985,0.5203993132045447,0.867887323943662,0.256198347107438,0.0007829234776234309
4,0.5234610934122076,0.0014096050389856187,0.5128263944436696,0.8692957746478874,0.19834710743801653,0.0006547563660371287
5,0.5151236759738231,0.0019572614806582104,0.49553756600569104,0.8695774647887323,0.19008264462809918,0.002640209748714677
6,0.5011136353983265,0.003665486781853693,0.49427029515100906,0.8740845070422535,0.17355371900826447,0.003588709365100261
7,0.4991557387525818,0.0033423257959515644,0.5020697906243899,0.8681690140845071,0.18181818181818182,0.005413544326029671
8,0.48829119329744214,0.0028823938402817704,0.5266492998550746,0.8718309859154929,0.19834710743801653,0.0018292484788271246
9,0.49003345456983566,0.0024449855076904333,0.49291350230697756,0.8709859154929577,0.2066115702479339,0.004045022083908196
10,0.48441511243767804,0.005069731678162448,0.515849055583812,0.8673239436619719,0.2066115702479339,0.0027886132731269335
11,0.4756098424599561,0.002985363914627583,0.48970018339551186,0.8701408450704227,0.17355371900826447,0.0072699275444077
12,0.475925648964002,0.0064096968752496005,0.505713908879225,0.8681690140845071,0.17355371900826447,0.01047050700670162
13,0.47790038580081884,0.008907267386419927,0.527193785822096,0.8585915492957747,0.2066115702479339,0.008966947937288517
14,0.4776689816875553,0.004187781442628018,0.5359557034555545,0.8566197183098592,0.19834710743801653,0.007922548284474664
15,0.4658483541971735,0.002916194983489267,0.5220160180133236,0.8585915492957747,0.19834710743801653,0.004202057767212285
16,0.47008212081874057,0.0022774018511160865,0.5179108423142393,0.8583098591549296,0.18181818181818182,0.010450571159866334
17,0.4659356845080034,0.0025123575007192232,0.5728630959248739,0.8588732394366198,0.19008264462809918,0.004051282501241677
18,0.46803397950384945,0.0032711705957484986,0.526366599088858,0.8645070422535213,0.17355371900826447,0.006918080701588457
19,0.4611846104022418,0.004856896464675839,0.510778345352362,0.8549295774647887,0.18181818181818182,0.003241369060560828
20,0.4547966958096858,0.002692243097203374,0.5219843459030813,0.8529577464788732,0.2066115702479339,0.007144195092682032
21,0.46310451012872134,0.004386288505946745,0.5123095305497981,0.8563380281690142,0.18181818181818182,0.006629754528982954
22,0.45505418895410094,0.0029852755702840534,0.5347243755563231,0.8523943661971831,0.19834710743801653,0.009977534988198491
23,0.4520640341604545,0.0038982351977100644,0.5389006988815039,0.8532394366197183,0.19834710743801653,0.008000923641995826
24,0.4580679733245709,0.0045970426859405795,0.5260212418954234,0.8538028169014084,0.19834710743801653,0.006835102810260305
25,0.4534497288766128,0.005843346923456386,0.5370240398674957,0.8569014084507043,0.2066115702479339,0.007756616707846969
26,0.4539227188563674,0.008456894352446639,0.5029290131300934,0.8630985915492958,0.19834710743801653,0.00896633613986576
