epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6093196490220726,0.13630066702811747,0.5493233422438304,0.8513513513513513,0.2222222222222222,0.007442305767391291
1,0.5519985964335501,0.00789797172510589,0.536781893670559,0.8615502294747579,0.23333333333333334,0.005071644767627327
2,0.5419174820929765,0.00904276477302119,0.5220738493733936,0.8498215196328405,0.2111111111111111,0.0036062609308929595
3,0.5375606195442378,0.006921691621173522,0.5837769481870864,0.8518612952575217,0.2777777777777778,0.001295440176100884
4,0.5267916253581643,0.009792068914557604,0.5331609100103378,0.8518612952575217,0.2,0.07207949067071442
5,0.535721742156893,0.018874612518332015,0.5216012264291445,0.8559408465068843,0.2,0.0033342265674339918
6,0.5192877915501595,0.0038356007970833162,0.5316037701235877,0.8564507904130546,0.23333333333333334,0.002022142614158737
7,0.5215659564360976,0.002323850340181366,0.5089916624956661,0.8630800611932687,0.23333333333333334,0.0077055522075776635
8,0.507608114760369,0.003453048909092331,0.530161844028367,0.8615502294747578,0.2,0.005015750405760223
9,0.5109520034305751,0.003670715016323811,0.5050944899519284,0.8574706782253952,0.23333333333333334,0.0039560130674443725
10,0.5058608212508261,0.0027246387323316412,0.5264197475380368,0.8503314635390108,0.18888888888888888,0.0013864513902161787
11,0.49756537813693286,0.0029831066837095934,0.5405365712112851,0.8513513513513513,0.24444444444444444,0.005428864711332911
12,0.5000168540328741,0.004120522066828016,0.5182466268539428,0.8462519122896481,0.23333333333333334,0.0017090658019393837
13,0.4929977939836681,0.0022031228975572504,0.5312754627731111,0.8426823049464559,0.18888888888888888,0.002087269886801045
14,0.4936878436431289,0.0023650297051017333,0.545099789235327,0.8350331463539011,0.18888888888888888,0.0025674349551587108
15,0.48691546646878126,0.001978371234724818,0.6667626745171017,0.8222845486996431,0.25555555555555554,0.004202340054002384
16,0.49009254602715374,0.001927734450613343,0.5293501431743304,0.8355430902600713,0.23333333333333334,0.0008376270500270443
17,0.4800319044291973,0.0013516321479795578,0.6365182767311732,0.8299337072921978,0.36666666666666664,0.003960015984355575
18,0.48880166897550226,0.0014982522731099835,0.5341061466270023,0.8222845486996431,0.23333333333333334,0.0007914110789796622
19,0.4863442340679467,0.0009174683243548998,0.5419213828113344,0.8273839877613463,0.23333333333333334,0.0014931659860141938
20,0.48114633170887827,0.0017933161257769825,0.5921533712082439,0.8314635390107088,0.2222222222222222,0.0012882293540719225
21,0.4826310405321419,0.0015092935915089357,0.5478347428970867,0.8197348291687915,0.23333333333333334,0.0008594756350147589
22,0.48062007028609516,0.0013522844874114526,0.5478282428450054,0.8309535951045386,0.23333333333333334,0.0009289163567498487
23,0.4806330350600183,0.0009268722913736838,0.5676460183329053,0.8202447730749618,0.23333333333333334,0.0011445932431241898
24,0.475715351626277,0.0008085860473835282,0.5861845639016893,0.8171851096379399,0.2,0.0009880377388577068
25,0.4803176548145711,0.0008822676771740134,0.5571642721692721,0.808006119326874,0.23333333333333334,0.0008673020981506043
26,0.4719191313534975,0.0007239738517239402,0.5724215855201086,0.8187149413564508,0.24444444444444444,0.00027639830240231176
27,0.4688888194225729,0.0007566858511358987,0.5577634554770258,0.8090260071392148,0.23333333333333334,0.00021340008661354659
28,0.4760933504067361,0.0007433788021464238,0.5734117837415801,0.7993370729219786,0.23333333333333334,0.00034755266574898594
29,0.4691775510273874,0.000563579285085325,0.5694359317421913,0.8059663437021928,0.23333333333333334,0.0009685125373632925
30,0.4659166746772826,0.0008699478701319663,0.574016505976518,0.7952575216726161,0.23333333333333334,0.00023936930255735609
31,0.47099926687777044,0.0005789685241208531,0.5719888422224256,0.8023967363590006,0.24444444444444444,0.00017452897961144724
32,0.46105758344754577,0.0003807745989560374,0.584945931368404,0.8151453340132586,0.23333333333333334,0.00020536316903366645
33,0.46150560209527614,0.00034543623208847405,0.5708347805672221,0.7993370729219786,0.23333333333333334,0.00019920965736319987
34,0.4650577152147889,0.0006886356638952407,0.583733324209849,0.7794492605813361,0.24444444444444444,0.00032875083114352797
35,0.462763820849359,0.0007818929414926856,0.5805402116643058,0.7998470168281488,0.24444444444444444,0.00022408424826810209
36,0.45695270696654916,0.0006432170037118112,0.5984480814801322,0.7876083630800612,0.23333333333333334,0.0002662024501053869
37,0.4577818431705236,0.0006980089403003831,0.6024857299195395,0.7942376338602755,0.24444444444444444,0.00026479963327372184
38,0.45864121429622173,0.0006586564240807746,0.5977507857812776,0.811065782763896,0.24444444444444444,0.00022771687860464833
