epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6048427353949236,0.21511685657673157,0.574287193573334,0.7999470058293587,0.32954545454545453,0.07929865395734934
1,0.54580185758997,0.04724463416241418,0.5836159471761097,0.7962374138844728,0.3068181818181818,0.43152962578460574
2,0.5357120386594851,0.023316778710178104,0.6946843493391167,0.7866984631690515,0.375,1.0439779424023898
3,0.5319142936954837,0.008579280053178599,0.6342960563911633,0.7866984631690513,0.2840909090909091,0.9685774977234277
4,0.5248563379401991,0.00588169126859563,0.6535223722457886,0.7813990461049284,0.2727272727272727,0.8104132271625779
5,0.5171410518990466,0.006165320809311288,0.742698612538251,0.7517223105458399,0.375,1.1425155274231324
6,0.5183864253336156,0.007707966567379127,0.6806618427349762,0.7522522522522521,0.32954545454545453,0.5913527731529691
7,0.5139580525413773,0.015434663471254002,0.6457780450582504,0.7490726020137783,0.3181818181818182,0.7146358727054163
8,0.5110034037094849,0.017675868368372816,0.6631272799250755,0.7533121356650767,0.3181818181818182,0.4954049237580462
9,0.5109413871927374,0.012251230290183004,0.6307438828728416,0.7549019607843137,0.29545454545454547,0.39982276304032316
10,0.5140370940139308,0.012075900695405173,0.6333078427070921,0.7543720190779013,0.32954545454545453,0.2678469931495122
11,0.5081143922177997,0.013559525905655057,0.6278085928748954,0.7559618441971382,0.32954545454545453,0.28141870396211743
12,0.5088516186151278,0.005949088259319053,0.6510817220603878,0.7623211446740858,0.3181818181818182,0.24230900758200072
13,0.49983672884089003,0.006466794647321176,0.7418265676295216,0.7813990461049285,0.375,0.1667753934479234
14,0.5037948910124909,0.0038681310297319937,0.6156943137334152,0.7904080551139374,0.2840909090909091,0.1430905141698366
15,0.49996757893519994,0.003358187067838036,0.6552515876564112,0.769740328563858,0.32954545454545453,0.21110624157484958
16,0.4938560483371012,0.0034349883355981443,0.6500046016140417,0.7702702702702702,0.3068181818181818,0.1507138675502078
