epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.5935339137761659,0.13258112394262658,0.5796508204478484,0.8125000000000001,0.26495726495726496,0.021842212670952335
1,0.5475943796805831,0.05021711316526227,0.5734977666129414,0.8219339622641508,0.26495726495726496,0.1011969389147165
2,0.5396061383882157,0.044775651654660215,0.5398443301773479,0.8201650943396226,0.20512820512820512,0.04964368272986677
3,0.5252401944559527,0.07222648882186884,0.5696733759509193,0.8340212264150944,0.26495726495726496,0.3218482974279895
4,0.5255786343207888,0.04734518991824901,0.5397258411105882,0.8278301886792453,0.2222222222222222,0.20158730636740851
5,0.5191629309798368,0.026673590749668154,0.5424839617350162,0.8360849056603774,0.20512820512820512,0.11256037565728283
6,0.5161525548180045,0.024303701483846585,0.5301887915175185,0.8352004716981133,0.19658119658119658,0.14930867933883116
7,0.5132494025326496,0.012651702040938077,0.5279642179226264,0.8331367924528302,0.2222222222222222,0.1524572064781673
8,0.5089871189381073,0.009910576004093345,0.605265749952732,0.8352004716981133,0.29914529914529914,0.21580524558726794
9,0.515622553732293,0.00321099700941389,0.530868302935209,0.8328419811320755,0.21367521367521367,0.23515010334583175
10,0.5071639756974705,0.00714210551773856,0.5595697047363999,0.8331367924528302,0.2222222222222222,0.2377728364135847
11,0.5047008060388061,0.0018152612187816515,0.5430422809898344,0.8290094339622642,0.2222222222222222,0.2669454467578385
12,0.5004723713890431,0.001532705746225937,0.5175448828018628,0.8390330188679245,0.2222222222222222,0.22891396479919934
13,0.49714702202631184,0.0012510588394228125,0.5281827973249631,0.8422759433962265,0.20512820512820512,0.22815632788687307
14,0.4954191560784275,0.0011569093660701384,0.6738641677249191,0.8316627358490567,0.39316239316239315,0.41950573179966366
15,0.49287669869228934,0.0010294579247092127,0.5857750243610806,0.8325471698113208,0.2564102564102564,0.5829497455722756
16,0.48568590021028324,0.0025430836735642367,0.5294061163042345,0.8419811320754718,0.19658119658119658,0.5625418639526918
17,0.488456724084895,0.0009521109043516867,0.5293149242543767,0.8360849056603775,0.19658119658119658,0.5936935014831715
18,0.48122093537517396,0.001772402952461809,0.5352241149824909,0.8434551886792454,0.2222222222222222,0.6803951182553911
19,0.47877773803937945,0.003705924187823953,0.5186365482389418,0.8452240566037736,0.20512820512820512,0.5565590009602726
20,0.4757285194860898,0.0012922161917029678,0.5365622700789036,0.8402122641509435,0.2222222222222222,0.6122906779886311
21,0.4793370496716247,0.0026569285948909497,0.5591333618021419,0.8464033018867925,0.2564102564102564,0.4628369929189356
