epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6040919348967282,0.1787362249871998,0.5859170547216246,0.8109803921568627,0.21782178217821782,0.01921919198467
1,0.5487459427480662,0.015214253975559146,0.6808740949571723,0.8109803921568627,0.3069306930693069,0.014244137233870085
2,0.5378174844288057,0.004588503258644543,0.5830420466637848,0.8137254901960784,0.2079207920792079,0.003772877245198585
3,0.5353490722460428,0.004571073791332815,0.561316384979994,0.8215686274509805,0.21782178217821782,0.002503518882786191
4,0.5276844558622642,0.0038251342816568944,0.5588041905424382,0.8258823529411764,0.2079207920792079,0.0013687267272340107
5,0.5151410634368289,0.0021270660137712055,0.5670376287238432,0.819607843137255,0.2079207920792079,0.001411604633572682
6,0.5116275309887772,0.0017326472015546897,0.5600526793168323,0.8301960784313726,0.2079207920792079,0.0014084776627203267
7,0.5024935908745004,0.003542046712051774,0.5575550701653603,0.8443137254901961,0.21782178217821782,0.0011480131874807263
8,0.49815365520511606,0.0018938688887928203,0.5519128002152585,0.8431372549019608,0.21782178217821782,0.0011143707657124246
9,0.4922993516286017,0.0031880815473289007,0.5890108909052197,0.8552941176470588,0.21782178217821782,0.008359806859948775
10,0.4886932288557661,0.004625435183081736,0.5565547897378997,0.8529411764705882,0.21782178217821782,0.0033797202048313777
11,0.48836795810064665,0.0019828139691381867,0.5420430203770646,0.8494117647058824,0.21782178217821782,0.002446453425219792
12,0.4876587492027886,0.003201110878846349,0.5764568170698563,0.8596078431372549,0.18811881188118812,0.0039343816170003265
13,0.48355182508011313,0.0024739220160629053,0.543832532250055,0.8415686274509805,0.22772277227722773,0.0033351857841042525
14,0.4770443869879465,0.002248188669004742,0.5390096107626906,0.8486274509803922,0.21782178217821782,0.006006576660084729
15,0.4775209593639776,0.0022921676828422228,0.5637583735555706,0.8513725490196079,0.19801980198019803,0.004924227548730018
16,0.47864858001914273,0.0019373063479821173,0.5612062007778942,0.8588235294117647,0.19801980198019803,0.0023769640885784793
17,0.47535136068429307,0.0011815539418727193,0.5401561258748027,0.8623529411764705,0.2079207920792079,0.0008069050385313291
18,0.48064376471134335,0.0007841223141099081,0.5657735363681717,0.8615686274509804,0.21782178217821782,0.0005759721228843214
19,0.47011906459520825,0.0010968842886220065,0.5698623534771475,0.8505882352941176,0.2376237623762376,0.0016790378596653844
20,0.47119770738904,0.0018868871795283922,0.5851320845655875,0.855686274509804,0.22772277227722773,0.0008933154866027318
