epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
0,0.6033236997289609,0.19292208981928635,0.5313954529089805,0.8495522388059702,0.18803418803418803,0.02368514246952075
1,0.5385962509215256,0.24313372678952966,0.5171104217441673,0.8408955223880595,0.1794871794871795,0.10411252479395296
2,0.5282442594536377,0.22677361119533812,0.5271850546710511,0.8394029850746269,0.1623931623931624,0.10257635061812197
3,0.5134280494957443,0.09457321018347424,0.5122918854666572,0.8367164179104477,0.1623931623931624,0.08215718846927342
4,0.5177863747866059,0.04917086856327288,0.6370513926968615,0.8292537313432835,0.3247863247863248,0.06774179729768354
5,0.5078807106428558,0.0267459642543816,0.5268338665238812,0.8376119402985074,0.1623931623931624,0.06884018468678507
6,0.5038141051385424,0.01622104856460456,0.517941448933039,0.8346268656716417,0.1623931623931624,0.07512660918391159
7,0.5065337212749176,0.012664348695622734,0.5204743823179832,0.8394029850746269,0.19658119658119658,0.0685422977225648
8,0.5004044120049689,0.010926885725333464,0.5541142271115229,0.8265671641791045,0.28205128205128205,0.04081658069362752
9,0.4963635355044805,0.007496156397439747,0.5169918598272861,0.8340298507462687,0.17094017094017094,0.04439424740898813
10,0.49566743893044724,0.0045827121553523795,0.5173663607774637,0.8397014925373134,0.18803418803418803,0.06829529369854902
11,0.493719577410624,0.005552984842947698,0.536287252464865,0.828955223880597,0.1623931623931624,0.061384263380757
12,0.4968889038134106,0.0024091406570989496,0.5386781841516495,0.8283582089552238,0.2905982905982906,0.03652616365788839
13,0.4930449258417762,0.0022169702852486836,0.6201109069789577,0.8286567164179105,0.27350427350427353,0.036604222029638596
14,0.490573162120664,0.0023279835551997794,0.5208074669552665,0.8361194029850746,0.17094017094017094,0.034128157111505665
15,0.4902052634893863,0.0022792076960825754,0.5370162459265473,0.833134328358209,0.2905982905982906,0.02470826980872796
16,0.48380006344224474,0.0016338235016581724,0.6369250123826866,0.8113432835820895,0.27350427350427353,0.059157174539306544
17,0.4845978983854248,0.0016660317684413614,0.5728675854257029,0.8301492537313434,0.28205128205128205,0.03897707157024047
18,0.47937229572969287,0.0019099866263564795,0.6680037618702294,0.8304477611940299,0.27350427350427353,0.04206557193388923
19,0.4729184849516712,0.0019274281804211922,0.640489116565794,0.822089552238806,0.27350427350427353,0.07847423434782869
20,0.47448965166772333,0.001779615048507005,0.511974974320485,0.842089552238806,0.1794871794871795,0.03471021223654095
21,0.47366210873199693,0.0012652164316763889,0.5635994363289613,0.8226865671641791,0.2905982905982906,0.04056208783215405
22,0.4758322875487607,0.0013136286197871054,0.6999828528899413,0.8214925373134329,0.27350427350427353,0.053118645987159006
23,0.47290921417624704,0.001328830004887607,0.595564214210225,0.8268656716417911,0.27350427350427353,0.052335113271052
24,0.4673466708941866,0.001255821483661703,0.5550969139887736,0.8361194029850746,0.2905982905982906,0.0324723115315239
25,0.4680365294104459,0.001303635923911721,0.6503114915556378,0.8256716417910448,0.27350427350427353,0.05786449259468434
26,0.4690107207324029,0.001358898152384577,0.5421921784042293,0.8301492537313432,0.29914529914529914,0.035039755035167895
27,0.4619440326734601,0.001667415303649333,0.6468886713951062,0.8259701492537314,0.27350427350427353,0.03942989639123965
28,0.46460243090135167,0.0014880116345490646,0.5112217578113588,0.8477611940298507,0.17094017094017094,0.019943606644236028
29,0.4598628908130689,0.0017819789987614525,0.620379692214167,0.8271641791044776,0.28205128205128205,0.041431930950697526
30,0.4553547604944382,0.0020453179304489085,0.6854074612641946,0.8167164179104478,0.27350427350427353,0.08743521948277842
31,0.4621683348732346,0.0021548313427753206,0.533529880337226,0.8465671641791045,0.28205128205128205,0.02099414781889178
32,0.45367203213586893,0.002890378630101375,0.6359848280747732,0.80955223880597,0.27350427350427353,0.04171019102360667
33,0.45672442289743825,0.003898719827265322,0.657968779022877,0.8011940298507463,0.27350427350427353,0.03160895335907912
34,0.4522896309630541,0.00289380353601995,0.5251252750555674,0.8391044776119403,0.1794871794871795,0.028994993316273317
35,0.450564563482659,0.002695897693232088,0.6424324141863065,0.7999999999999999,0.28205128205128205,0.021303803649901126
36,0.4471365051128661,0.0023288456607068408,0.6836837369662064,0.7913432835820896,0.27350427350427353,0.017488718126180608
37,0.44593861799455203,0.0017996743315177688,0.5472318871408446,0.8364179104477611,0.29914529914529914,0.012610670124216933
38,0.44484525752340215,0.0021843412579342896,0.737831263588025,0.7820895522388059,0.27350427350427353,0.019021041546001757
39,0.44188215349726334,0.0021183168805522807,0.5354995010500281,0.837910447761194,0.1794871794871795,0.0067678865349531155
40,0.4431941811435559,0.0021459133759334816,0.6504601008362241,0.828955223880597,0.28205128205128205,0.011290255590941723
41,0.44828031002869295,0.0026493353509265288,0.5550801299321346,0.8307462686567164,0.29914529914529914,0.004406007915839347
42,0.43897664832871935,0.0021470315390516915,0.5819548623174684,0.8238805970149253,0.2905982905982906,0.004717379872043892
43,0.44529969781978007,0.002605348788215844,0.5481608369921007,0.8298507462686566,0.1794871794871795,0.006120291122563211
44,0.43970773078434955,0.0022710930378490157,0.587486223405243,0.8307462686567163,0.2905982905982906,0.0061093997953018215
45,0.4398044568345689,0.002770490848088299,0.6337697428261113,0.8337313432835821,0.27350427350427353,0.003359914758710567
46,0.4359843422678859,0.001945793796323797,0.5229344747514806,0.8408955223880596,0.1623931623931624,0.0031591417989933006
